name,owner,url,version,creation date,stars,watches,forks,contributors,languages,open issues,closed issues,commits,defect_proneness,last year commit #,description,topics,releases_count,Project Name,Useful Lines of Code (ULOC),Software Lines of Code (SLOC),Duplicate Useful Lines of Code,Classes,Files,Architecture Type,Core,Core Size,Central Size,Propagation Cost,Overly Complex Files,Useful Comment Density
boardgame.io,nicolodavis,https://github.com/nicolodavis/boardgame.io,2019-08-28T15:26:10Z,2017-11-21T23:47:35Z,7470,157,454,3,JavaScript,45,173,942,16.772823779193207,334,Open Source Game Engine for Turn-Based Games,"['boardgames', 'game-engine', 'tabletop', 'react', 'react-native', 'javascript']",74,nicolodavis/boardgame.io,15496,18954,2045,141,247,Hierarchical,False,1.6,27.5,2.678,0.0,10.8
mist,ethereum,https://github.com/ethereum/mist,2019-05-22T01:53:38Z,2015-06-10T14:09:06Z,7277,746,1892,38,JavaScript,772,2325,2049,24.646168862859934,59,[DEPRECATED] Mist. Browse and use Ðapps on the Ethereum network.,"['ethereum', 'browser', 'meteor', 'web3', 'geth', 'electron', 'blockchain']",42,ethereum/mist,44412,49243,5495,127,152,Hierarchical,False,2.0,41.4,1.467,0.0,12.8
terminalizer,faressoft,https://github.com/faressoft/terminalizer,2019-08-30T10:35:26Z,2018-07-22T16:00:15Z,8101,131,269,2,JavaScript,18,38,140,17.142857142857142,73,🦄 Record your terminal and generate animated gif images or share a web player,"['terminal', 'record', 'capture', 'shot', 'bash', 'powershell', 'gif', 'animated', 'generate', 'theme', 'colors', 'font', 'repeat', 'command-line', 'shell', 'zsh', 'bash-profile', 'render', 'tty', 'pty']",28,faressoft/terminalizer,746,945,0,1,16,Hierarchical,False,0,0.0,6.250,0.0,69.7
Numeral-js,adamwdraper,https://github.com/adamwdraper/Numeral-js,2019-08-14T14:37:05Z,2012-10-01T20:50:23Z,7661,167,831,53,JavaScript,144,178,555,13.333333333333334,0,A javascript library for formatting and manipulating numbers.,[],15,adamwdraper/Numeral-js,6820,8161,3860,3,161,Hierarchical,False,0,0.0,0.621,0.0,7.5
medis,luin,https://github.com/luin/medis,2019-08-04T16:31:37Z,2015-10-12T14:19:35Z,8006,171,560,5,JavaScript,67,69,273,25.274725274725274,53,"💻 Medis is a beautiful, easy-to-use Mac database management application for Redis.","['redis', 'gui', 'mac', 'electron']",8,luin/medis,3700,5075,0,1,39,Core-Periphery,True,7.7,61.5,6.246,0.0,28.1
EaselJS,CreateJS,https://github.com/CreateJS/EaselJS,2019-05-09T15:53:24Z,2011-01-22T01:36:07Z,7364,408,1924,42,JavaScript,176,654,1761,28.22260079500284,21,"The Easel Javascript library provides a full, hierarchical display list, a core interaction model, and helper classes to make working with the HTML5 Canvas element much easier.",[],17,CreateJS/EaselJS,26147,31346,23950,49,200,Hierarchical,False,1.0,59.5,1.005,0.0,86.8
apidoc,apidoc,https://github.com/apidoc/apidoc,2019-08-19T21:29:12Z,2013-04-20T18:08:52Z,7649,244,1348,45,JavaScript,209,429,473,18.816067653276956,10,RESTful web API Documentation Generator.,[],23,apidoc/apidoc,1998,2444,52,47,108,Hierarchical,False,0,5.6,0.969,0.0,23.9
metalsmith,segmentio,https://github.com/segmentio/metalsmith,2018-11-02T18:00:08Z,2014-02-04T03:46:22Z,7308,119,646,44,JavaScript,40,164,367,23.978201634877383,1,"An extremely simple, pluggable static site generator.","['metalsmith', 'static-site-generator', 'markdown', 'markdown-to-html']",80,segmentio/metalsmith,696,956,118,1,36,Hierarchical,False,0,0.0,2.778,0.0,13.9
node-uuid,kelektiv,https://github.com/kelektiv/node-uuid,2019-08-27T02:01:08Z,2010-12-28T14:59:11Z,7857,127,584,27,JavaScript,6,178,291,23.367697594501717,3,Generate RFC-compliant UUIDs in JavaScript,[],27,kelektiv/node-uuid,520,624,22,,14,Hierarchical,False,0,0.0,7.143,0.0,17.5
editor.md,pandao,https://github.com/pandao/editor.md,2019-07-18T09:31:13Z,2015-02-01T04:24:14Z,8012,342,1624,14,JavaScript,338,329,130,29.230769230769234,2,The open source embeddable online markdown editor (component).,"['markdown', 'editor', 'javascript', 'jquery', 'documentation', 'codemirror', 'katex', 'gfm', 'flowchart', 'sequence-diagram', 'toc', 'marked', 'commonmark', 'markdown-editor', 'markdown-writer']",20,pandao/editor.md,40526,52443,10500,86,429,Hierarchical,False,0.9,66.7,0.677,0.0,13.5
backbone.marionette,marionettejs,https://github.com/marionettejs/backbone.marionette,2019-06-06T11:33:20Z,2011-12-12T16:36:09Z,7146,314,1344,251,JavaScript,43,1727,3369,25.259720985455626,19,The Backbone Framework,"['framework', 'frontend', 'javascript', 'backbone', 'marionettejs', 'marionette', 'backbone-framework']",152,marionettejs/backbone.marionette,12903,16320,6738,2,106,Hierarchical,False,3.8,64.2,10.475,0.0,11.5
markdown-js,evilstreak,https://github.com/evilstreak/markdown-js,2019-03-05T17:34:25Z,2009-12-18T15:31:48Z,7223,204,902,30,JavaScript,88,106,451,31.042128603104214,1,A Markdown parser for javascript,[],14,evilstreak/markdown-js,1682,1943,349,2,147,Hierarchical,False,0,0.0,0.680,0.0,27.6
node-postgres,brianc,https://github.com/brianc/node-postgres,2019-08-27T13:58:22Z,2010-10-15T23:05:50Z,7656,194,870,128,JavaScript,196,1241,1907,21.394861038280023,53,PostgreSQL client for node.js.,"['postgresql', 'postgresql-driver', 'node-postgres', 'postgres', 'libpq']",203,brianc/node-postgres,5884,7455,44,9,109,Hierarchical,False,0,0.0,0.917,0.0,5.7
perfect-scrollbar,mdbootstrap,https://github.com/mdbootstrap/perfect-scrollbar,2019-07-18T10:32:21Z,2012-11-06T12:17:46Z,7508,226,1274,62,JavaScript,90,599,646,32.19814241486068,21,Minimalistic but perfect custom scrollbar plugin,"['javascript', 'frontend', 'scrollbar-plugin']",58,utatti/perfect-scrollbar,3723,4709,4125,10,45,Borderline Core-Periphery,True,4.4,64.4,5.580,0.0,5.3
wangEditor,wangfupeng1988,https://github.com/wangfupeng1988/wangEditor,2019-07-30T14:16:11Z,2014-11-06T09:26:47Z,8293,248,1853,9,JavaScript,433,1553,357,15.686274509803921,0,wangEditor —— 轻量级web富文本框,"['wangeditor', 'javascript', 'editor', 'rich-text-editor']",75,wangfupeng1988/wangEditor,5919,7451,205,91,89,Multi-Core,False,5.6,66.3,3.863,0.0,32.2
gmaps,hpneo,https://github.com/hpneo/gmaps,2019-06-04T05:58:47Z,2011-10-08T03:55:37Z,7074,315,1335,54,JavaScript,49,418,368,22.82608695652174,0,the easiest way to use Google Maps,[],33,hpneo/gmaps,5588,7730,497,2,75,Borderline Core-Periphery,True,5.3,62.7,3.591,0.0,10.5
metrics-graphics,metricsgraphics,https://github.com/metricsgraphics/metrics-graphics,2019-08-20T09:59:38Z,2014-05-01T18:25:52Z,7130,223,499,53,JavaScript,133,573,1563,35.70057581573896,4,A library optimized for concise and principled data graphics and layouts.,[],35,metricsgraphics/metrics-graphics,12100,15499,5850,13,76,Hierarchical,False,3.9,48.7,3.393,0.0,10.3
Vue.Draggable,SortableJS,https://github.com/SortableJS/Vue.Draggable,2019-08-15T15:10:32Z,2016-06-28T02:50:19Z,8924,182,1122,8,JavaScript,19,620,440,19.318181818181817,185,Vue drag-and-drop component based on Sortable.js,"['drag-and-drop', 'vue', 'component']",49,SortableJS/Vue.Draggable,7776,8816,6503,,22,Hierarchical,False,0,45.5,5.579,0.0,42.4
markdown-it,markdown-it,https://github.com/markdown-it/markdown-it,2019-08-22T01:27:25Z,2014-12-19T22:54:53Z,7946,138,684,40,JavaScript,4,496,884,23.190045248868778,30,"Markdown parser, done right. 100% CommonMark support, extensions, syntax plugins & high speed","['commonmark', 'markdown']",59,markdown-it/markdown-it,7606,9067,211,34,74,Hierarchical,False,0,0.0,1.351,0.0,32.8
tui.calendar,nhn,https://github.com/nhn/tui.calendar,2019-08-28T07:18:01Z,2017-09-11T00:21:04Z,7470,154,530,16,JavaScript,84,179,1675,21.552238805970152,95,🍞📅A JavaScript calendar that has everything you need.,"['calendar', 'fullcalendar', 'frontend', 'schedule', 'javascript', 'monthly', 'weekly', 'daily', 'task', 'milestone', 'jquery', 'jquery-plugin']",54,nhnent/tui.calendar,26446,31637,1562,164,159,Hierarchical,False,1.3,15.1,1.127,0.6,36.6
socket.io-client,socketio,https://github.com/socketio/socket.io-client,2019-08-22T14:57:37Z,2010-03-11T18:23:03Z,7547,314,2549,89,JavaScript,165,644,1558,29.781771501925547,5,Realtime application framework (client),[],103,socketio/socket.io-client,6880,8530,8158,72,22,Hierarchical,False,0,0.0,4.545,0.0,31.4
ducks-modular-redux,erikras,https://github.com/erikras/ducks-modular-redux,2019-08-14T10:32:30Z,2015-08-31T13:11:57Z,7553,113,257,7,JavaScript,0,0,39,23.076923076923077,1,"A proposal for bundling reducers, action types and actions when using Redux",[],0,erikras/ducks-modular-redux,59,72,0,1,3,Hierarchical,False,0,0.0,33.333,0.0,8.5
joplin,laurent22,https://github.com/laurent22/joplin,2019-08-28T09:43:29Z,2017-01-16T21:49:41Z,8457,255,716,39,JavaScript,401,1076,2568,24.922118380062305,1056,"Joplin - a note taking and to-do application with synchronization capabilities for Windows, macOS, Linux, Android and iOS. Forum: https://discourse.joplinapp.org/","['react-native', 'nodejs', 'onedrive', 'android', 'synchronisation', 'electron', 'evernote', 'enex-files', 'nextcloud', 'webdav', 'dropbox']",348,laurent22/joplin,25997,32398,4246,190,349,Hierarchical,False,0,2.3,0.291,0.0,8.8
react-360,facebook,https://github.com/facebook/react-360,2019-08-28T10:24:57Z,2016-12-12T19:45:37Z,7471,320,974,3,JavaScript,175,416,420,32.61904761904762,123,Create amazing 360 and VR content using React,[],8,facebook/react-360,25668,34310,4410,520,610,Hierarchical,False,3.0,54.3,0.630,0.0,23.5
Tone.js,Tonejs,https://github.com/Tonejs/Tone.js,2019-08-27T17:06:33Z,2014-03-11T04:56:45Z,8552,219,648,17,JavaScript,18,392,3736,13.249464668094218,191,A Web Audio framework for making interactive music in the browser.,"['web-audio', 'javascript', 'music', 'synthesis', 'scheduling', 'samples', 'tone']",15,Tonejs/Tone.js,42211,50618,926,280,366,Hierarchical,False,0.5,51.1,3.082,0.3,42.2
send,mozilla,https://github.com/mozilla/send,2019-08-28T22:47:32Z,2017-05-22T22:27:01Z,8226,170,732,42,JavaScript,101,765,2658,14.559819413092551,0,"Simple, private file sharing from the makers of Firefox",[],59,mozilla/send,8051,9769,199,33,152,Hierarchical,False,1.3,30.9,1.493,0.0,7.0
victory,FormidableLabs,https://github.com/FormidableLabs/victory,2019-08-28T04:01:05Z,2015-07-02T22:36:50Z,7387,114,315,104,JavaScript,154,944,6015,20.56525353283458,350,A collection of composable React components for building interactive data visualizations,"['react', 'charts', 'd3', 'data-visualization']",121,FormidableLabs/victory,29385,34584,4664,107,247,Hierarchical,False,0.8,51.4,1.233,0.4,4.3
openzeppelin-contracts,OpenZeppelin,https://github.com/OpenZeppelin/openzeppelin-contracts,2019-08-30T20:54:32Z,2016-08-01T20:54:54Z,7445,449,2851,63,JavaScript,82,730,1561,32.03074951953876,499,OpenZeppelin Contracts is a library for secure smart contract development.,"['zeppelin', 'ethereum', 'solidity', 'evm', 'security']",44,OpenZeppelin/openzeppelin-solidity,3710,5156,120,1,77,Hierarchical,False,0,0.0,1.299,0.0,2.1
react-static,react-static,https://github.com/react-static/react-static,2019-08-28T02:58:50Z,2017-09-09T22:10:32Z,7704,132,653,4,JavaScript,51,691,1353,25.055432372505543,0,⚛️ 🚀 A progressive static site generator for React.,"['react', 'react-static', 'static', 'static-site', 'static-site-generator', 'marketing']",343,nozzle/react-static,4598,5606,66,8,143,Hierarchical,False,2.1,60.1,2.000,0.0,9.9
yapi,YMFE,https://github.com/YMFE/yapi,2019-08-26T06:41:29Z,2016-05-30T09:09:09Z,10971,357,1724,38,JavaScript,532,674,5492,29.07865986890022,306,YApi 是一个可本地部署的、打通前后端及QA的、可视化的接口管理平台,"['api', 'api-manager', 'api-management', 'api-test']",64,YMFE/yapi,27424,34655,3201,982,268,Core-Periphery,True,6.3,52.6,2.158,0.0,6.0
radium,FormidableLabs,https://github.com/FormidableLabs/radium,2019-06-08T04:36:52Z,2015-01-09T19:35:59Z,7072,131,334,66,JavaScript,64,513,1070,29.06542056074766,23,A toolchain for React component styling.,[],60,FormidableLabs/radium,3725,4832,384,98,69,Hierarchical,False,2.9,40.6,5.188,0.0,10.1
WebRTC-Experiment,muaz-khan,https://github.com/muaz-khan/WebRTC-Experiment,2019-07-08T14:32:37Z,2012-11-14T05:53:13Z,7457,629,3000,11,JavaScript,451,135,374,23.796791443850267,35,"WebRTC, WebRTC and WebRTC. Everything here is all about WebRTC!!","['webrtc', 'webrtc-demos', 'webrtc-experiments', 'webrtc-samples', 'webrtc-examples', 'webrtc-tools', 'webrtc-libraries']",0,muaz-khan/WebRTC-Experiment,188328,241646,124645,242,898,Hierarchical,False,0.4,27.6,0.153,0.0,16.8
svg.js,svgdotjs,https://github.com/svgdotjs/svg.js,2019-07-27T08:26:23Z,2012-12-15T10:26:54Z,7285,277,866,51,JavaScript,43,785,1305,30.574712643678158,174,The lightweight library for manipulating and animating SVG,"['svg', 'javascript', 'svgjs', 'animation']",102,svgdotjs/svg.js,12201,15231,284,104,170,Hierarchical,False,2.4,51.8,6.059,0.0,26.1
text-mask,text-mask,https://github.com/text-mask/text-mask,2019-07-11T09:41:42Z,2016-01-22T23:19:59Z,7248,103,642,3,JavaScript,206,410,488,17.008196721311474,0,"Input mask for React, Angular, Ember, Vue, & plain JavaScript","['input-mask', 'inputmask', 'text-formatting', 'react', 'angular', 'vue', 'ember']",301,text-mask/text-mask,8974,10475,398,44,124,Hierarchical,False,1.6,41.9,1.697,0.0,13.8
pdfmake,bpampuch,https://github.com/bpampuch/pdfmake,2019-08-26T21:02:02Z,2014-01-21T16:00:18Z,7446,267,1308,71,JavaScript,186,1420,1151,26.064291920069504,234,Client/server side PDF printing in pure JavaScript,[],54,bpampuch/pdfmake,18948,28512,4973,212,90,Hierarchical,False,2.2,30.0,2.630,1.1,44.7
nvd3,novus,https://github.com/novus/nvd3,2019-08-02T11:03:45Z,2012-11-15T18:51:59Z,6928,332,2231,263,JavaScript,526,924,3044,34.62549277266754,0,A reusable charting library written in d3.js,[],19,novus/nvd3,35754,41924,6199,6,157,Hierarchical,False,3.8,58.6,2.008,0.6,12.9
nanoid,ai,https://github.com/ai/nanoid,2019-08-29T03:18:41Z,2017-08-05T05:24:35Z,7487,109,271,3,JavaScript,4,65,384,20.052083333333336,0,"A tiny (141 bytes), secure, URL-friendly, unique string ID generator for JavaScript",[],32,ai/nanoid,640,843,40,,32,Hierarchical,False,0,0.0,3.125,0.0,18.8
progressbar.js,kimmobrunfeldt,https://github.com/kimmobrunfeldt/progressbar.js,2018-11-10T11:11:41Z,2014-09-21T22:13:09Z,6909,177,1201,7,JavaScript,25,178,404,23.01980198019802,0,Responsive and slick progress bars ,"['progressbar', 'javascript', 'animation']",33,kimmobrunfeldt/progressbar.js,2282,2807,318,7,22,Hierarchical,False,0,9.1,4.752,0.0,29.2
Swipe,thebird,https://github.com/thebird/Swipe,2017-05-27T08:08:37Z,2011-04-28T17:57:25Z,6819,338,1820,34,JavaScript,186,174,250,21.6,0,Swipe is the most accurate touch slider.,[],2,thebird/Swipe,283,347,0,,4,Hierarchical,False,0,50.0,37.500,0.0,31.8
react-styleguidist,styleguidist,https://github.com/styleguidist/react-styleguidist,2019-08-19T11:32:06Z,2015-09-07T05:30:30Z,7506,109,1066,25,JavaScript,75,790,1822,39.57189901207464,166,Isolated React component development environment with a living style guide,"['react', 'styleguide', 'documentation']",242,styleguidist/react-styleguidist,16913,20293,1109,42,467,Hierarchical,False,0.4,59.1,0.360,0.0,7.4
mdx-deck,jxnblk,https://github.com/jxnblk/mdx-deck,2019-08-27T20:55:37Z,2018-07-28T22:36:10Z,7831,83,384,28,JavaScript,32,194,752,11.569148936170212,515,♠️ React MDX-based presentation decks,"['react', 'reactjs', 'mdx', 'markdown', 'presentation', 'slides', 'keynote', 'deck', 'zero-config', 'gatsby', 'gatsbyjs', 'gatsby-theme', 'mdx-deck', 'presentation-deck', 'theme-ui']",134,jxnblk/mdx-deck,1873,2196,0,8,74,Hierarchical,False,2.7,52.7,2.776,0.0,1.2
horizon,rethinkdb,https://github.com/rethinkdb/horizon,2017-12-19T13:29:04Z,2015-10-28T05:33:14Z,6766,441,389,23,JavaScript,200,376,977,33.87922210849539,0,"Horizon is a realtime, open-source backend for JavaScript apps.",[],19,rethinkdb/horizon,11498,13825,1213,42,158,Hierarchical,False,1.3,42.4,1.050,0.0,8.8
semantic-release,semantic-release,https://github.com/semantic-release/semantic-release,2019-08-23T12:51:16Z,2014-09-15T16:18:28Z,7778,103,600,14,JavaScript,32,624,591,42.978003384094755,159,:package::rocket: Fully automated version management and package publishing,"['semver', 'semantic-release', 'npm', 'release', 'publish', 'versioning', 'version-control', 'version-manager', 'release-automation', 'release-notes', 'release-management', 'github', 'git']",236,semantic-release/semantic-release,4212,4845,414,1,51,Hierarchical,False,0,68.6,3.114,0.0,11.5
jeesite,thinkgem,https://github.com/thinkgem/jeesite,2019-05-10T06:26:26Z,2013-01-18T05:07:02Z,6987,1189,5740,29,JavaScript,182,194,356,10.955056179775282,5,JeeSite 是一个企业信息化开发基础平台，Java企业应用开源框架，Java EE（J2EE）快速开发框架，使用经典技术组合（Spring、Spring MVC、Apache Shiro、MyBatis、Bootstrap UI），包括核心模块如：组织机构、角色用户、权限授权、数据权限、内容管理、工作流等。,[],8,thinkgem/jeesite,237564,306373,124046,338,1893,Hierarchical,False,0.5,27.9,0.121,0.1,24.7
fantasy-land,fantasyland,https://github.com/fantasyland/fantasy-land,2019-05-07T15:29:21Z,2013-04-12T03:10:22Z,7230,245,317,40,JavaScript,24,134,287,24.390243902439025,8,Specification for interoperability of common algebraic structures in JavaScript,"['javascript', 'fantasy-land', 'functional', 'specification']",19,fantasyland/fantasy-land,56,60,0,,3,Hierarchical,False,0,0.0,33.333,0.0,1.8
mediaelement,mediaelement,https://github.com/mediaelement/mediaelement,2019-08-26T20:26:40Z,2010-07-28T02:32:56Z,6913,318,1476,233,JavaScript,118,1919,4711,30.227127998301846,29,"HTML5 <audio> or <video> player with support for MP4, WebM, and MP3 as well as HLS, Dash, YouTube, Facebook, SoundCloud and others with a common HTML5 MediaElement API, enabling a consistent UI in all browsers.","['html5-audio', 'html5-video', 'hls', 'video', 'streaming', 'html5', 'flash', 'dash', 'mp4', 'mp3', 'html5-video-player']",139,mediaelement/mediaelement,20121,24657,10277,13,107,Hierarchical,False,1.9,55.1,2.559,0.0,8.7
react-slick,akiran,https://github.com/akiran/react-slick,2019-08-29T15:34:49Z,2014-11-16T05:14:39Z,7373,128,1582,96,JavaScript,177,960,1070,31.02803738317757,33,React carousel component ,"['react', 'carousel', 'slick']",24,akiran/react-slick,4262,5245,690,39,71,Hierarchical,False,2.8,69.0,10.216,0.0,4.5
flight,flightjs,https://github.com/flightjs/flight,2018-03-05T05:04:39Z,2013-01-30T19:59:30Z,6642,443,587,60,JavaScript,8,145,500,28.000000000000004,0,"A component-based, event-driven JavaScript framework from Twitter",[],23,flightjs/flight,2179,2733,406,2,23,Hierarchical,False,0,0.0,4.348,0.0,6.9
wysihtml5,tiff,https://github.com/tiff/wysihtml5,2016-04-02T13:08:16Z,2011-06-20T09:07:20Z,6621,175,1102,20,JavaScript,262,203,166,46.3855421686747,0,Open source rich text editor based on HTML5 and the progressive-enhancement approach. Uses a sophisticated security concept and aims to generate fully valid HTML5 markup by preventing unmaintainable tag soups and inline styles.,[],2,xing/wysihtml5,24520,30089,20897,76,112,Hierarchical,False,1.8,62.5,2.280,0.0,20.1
pencil,evolus,https://github.com/evolus/pencil,2019-08-20T23:44:41Z,2014-06-19T06:23:06Z,6910,281,477,16,JavaScript,346,153,1396,39.899713467048706,0,The Pencil Project's unique mission is to build a free and opensource tool for making diagrams and GUI prototyping that everyone can use. ,"['pencil', 'nodejs', 'electron', 'sketching', 'ui-design', 'prototyping', 'javascript', 'mockup', 'drawing', 'wireframe']",9,evolus/pencil,91340,101848,4237,244,316,Hierarchical,False,0,0.6,0.317,0.0,1.8
