,topics,project_name,useful_lines_of_code_(uloc),duplicate_uloc,architecture_type,core,core_size,central_size,propagation_cost,percent_files_overly_complex,useful_comment_density,percent_duplicate_uloc,overall_score,architecture_score,clarity_score,complexity_score,explanation,benchmark_selection,benchmark_count
548,['fritzing-application'],fritzing/fritzing-app,80293,738,Core-Periphery,True,42.0,43.2,41.733999999999995,23.3,8.6,0.9191336729229197,1.44,0.37,0.05,1.02,"{'useful_comment_density': 'useful_comment_density percentile: 4.651162790697675(+0.046511627906976744)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 97.67441860465117(+0.023255813953488344)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 0.7751937984496124(+0.992248062015504)', 'propagation_cost': 'propagation_cost percentile: 79.84496124031008(+0.20155038759689917)', 'core_size': 'core_size percentile: 82.94573643410853(+0.17054263565891475)'}",LOC,129
550,"['gqrx', 'airspy', 'rtl-sdr', 'rfspace', 'receiver', 'funcube-dongle', 'fft', 'sdr', 'qt', 'hackrf', 'gnuradio']",csete/gqrx,19204,614,Hierarchical,False,2.3,30.5,4.047,3.1,18.9,3.197250572797334,3.61,1.85,0.4,1.36,"{'useful_comment_density': 'useful_comment_density percentile: 40.0(+0.4)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 34.54545454545455(+0.6545454545454545)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 29.09090909090909(+0.7090909090909091)', 'propagation_cost': 'propagation_cost percentile: 4.545454545454546(+0.9545454545454546)', 'core_size': 'core_size percentile: 10.0(+0.9)'}",LOC,110
551,"['anti-debugging', 'anti-debug', 'debugging', 'debugger', 'debug', 'x64dbg', 'ollydbg']",x64dbg/ScyllaHide,30419,2118,Core-Periphery,True,15.6,24.0,15.82,3.1,47.0,6.962753542194024,3.3,1.19,0.95,1.16,"{'useful_comment_density': 'useful_comment_density percentile: 94.8905109489051(+0.948905109489051)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 33.941605839416056(+0.6605839416058394)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 49.63503649635037(+0.5036496350364963)', 'propagation_cost': 'propagation_cost percentile: 34.306569343065696(+0.6569343065693432)', 'core_size': 'core_size percentile: 46.715328467153284(+0.5328467153284672)'}",LOC,137
552,"['multi-room-audio', 'audio-player', 'sonos', 'lms', 'synchronous']",badaix/snapcast,11713,769,Hierarchical,False,2.9,22.5,12.38,2.0,50.5,6.565354734056177,3.55,1.6,0.91,1.04,"{'useful_comment_density': 'useful_comment_density percentile: 91.30434782608695(+0.9130434782608695)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 34.78260869565217(+0.6521739130434783)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 60.869565217391305(+0.391304347826087)', 'propagation_cost': 'propagation_cost percentile: 25.0(+0.75)', 'core_size': 'core_size percentile: 15.217391304347826(+0.8478260869565217)'}",LOC,92
556,"['music', 'dj', 'audio', 'midi', 'hid', 'windows', 'mac', 'linux', 'qt']",mixxxdj/mixxx,271826,96907,Core-Periphery,True,19.4,28.3,22.043000000000003,6.9,27.1,35.65037928674961,2.41,1.18,0.62,0.61,"{'useful_comment_density': 'useful_comment_density percentile: 62.06896551724138(+0.6206896551724138)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 47.12643678160919(+0.5287356321839081)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 91.95402298850574(+0.08045977011494258)', 'propagation_cost': 'propagation_cost percentile: 41.37931034482759(+0.5862068965517241)', 'core_size': 'core_size percentile: 40.229885057471265(+0.5977011494252874)'}",LOC,87
557,"['rendering', 'lighting', 'animation', 'visual-effects', 'vfx', 'blender', 'maya', '3dsmax', 'cpp', 'python', 'qt']",appleseedhq/appleseed,314452,34419,Core-Periphery,True,38.1,45.9,36.324,4.0,13.6,10.945708725020035,2.08,0.52,0.15,1.41,"{'useful_comment_density': 'useful_comment_density percentile: 15.189873417721518(+0.1518987341772152)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 22.78481012658228(+0.7721518987341773)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 36.70886075949367(+0.6329113924050633)', 'propagation_cost': 'propagation_cost percentile: 72.15189873417721(+0.2784810126582279)', 'core_size': 'core_size percentile: 75.9493670886076(+0.24050632911392397)'}",LOC,79
561,[],MaartenBaert/ssr,7959,694,Core-Periphery,True,18.0,26.1,19.567999999999998,7.2,14.9,8.719688403065712,1.64,0.79,0.41,0.44,"{'useful_comment_density': 'useful_comment_density percentile: 40.69767441860465(+0.4069767441860465)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 77.90697674418605(+0.22093023255813946)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 77.90697674418605(+0.22093023255813946)', 'propagation_cost': 'propagation_cost percentile: 46.51162790697674(+0.5348837209302326)', 'core_size': 'core_size percentile: 74.4186046511628(+0.25581395348837205)'}",LOC,86
562,"['date', 'datetime', 'timezone', 'calendar', 'time', 'iana-database', 'timezone-library']",HowardHinnant/date,17372,5768,Hierarchical,False,0.0,97.3,2.036,0.0,5.8,33.20285516923786,3.03,1.97,0.08,0.98,"{'useful_comment_density': 'useful_comment_density percentile: 8.333333333333334(+0.08333333333333334)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 2.7777777777777777(+0.9722222222222223)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 99.07407407407408(+0.009259259259259238)', 'propagation_cost': 'propagation_cost percentile: 1.8518518518518519(+0.9814814814814815)', 'core_size': 'core_size percentile: 1.3888888888888888(+0.9861111111111112)'}",LOC,108
564,"['lock-free', 'containers', 'hazard-pointer', 'rcu']",khizmax/libcds,95617,39405,Borderline Core-Periphery,True,5.4,16.3,13.02,0.9,35.3,41.211290879236955,3.37,1.48,0.91,0.98,"{'useful_comment_density': 'useful_comment_density percentile: 91.47286821705427(+0.9147286821705427)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 3.875968992248062(+0.9612403100775194)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 97.67441860465117(+0.023255813953488344)', 'propagation_cost': 'propagation_cost percentile: 28.68217054263566(+0.7131782945736433)', 'core_size': 'core_size percentile: 23.25581395348837(+0.7674418604651163)'}",LOC,129
566,[],raboof/nethogs,2030,98,Core-Periphery,True,17.4,21.7,31.38,0.0,19.3,4.827586206896552,2.3,0.72,0.64,0.94,"{'useful_comment_density': 'useful_comment_density percentile: 63.888888888888886(+0.6388888888888888)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 27.77777777777778(+0.7222222222222223)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 77.77777777777777(+0.2222222222222223)', 'propagation_cost': 'propagation_cost percentile: 61.111111111111114(+0.38888888888888884)', 'core_size': 'core_size percentile: 66.66666666666667(+0.33333333333333326)'}",LOC,36
567,"['oboe', 'android', 'audio']",google/oboe,27122,2261,Core-Periphery,True,13.9,23.0,10.051,2.4,40.9,8.336405869773616,3.43,1.42,0.88,1.13,"{'useful_comment_density': 'useful_comment_density percentile: 88.0(+0.88)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 31.2(+0.688)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 56.0(+0.44)', 'propagation_cost': 'propagation_cost percentile: 16.0(+0.84)', 'core_size': 'core_size percentile: 41.6(+0.584)'}",LOC,125
568,[],mcostalba/Stockfish,5517,0,Core-Periphery,True,67.6,67.6,71.658,8.1,34.9,0.0,1.96,0.0,0.87,1.09,"{'useful_comment_density': 'useful_comment_density percentile: 86.84210526315789(+0.8684210526315789)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 85.52631578947368(+0.14473684210526316)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 5.2631578947368425(+0.9473684210526315)', 'propagation_cost': 'propagation_cost percentile: 100.0(+0.0)', 'core_size': 'core_size percentile: 100.0(+0.0)'}",LOC,76
570,[],socketio/socket.io-client-cpp,4130,298,Core-Periphery,True,26.3,31.6,32.687,10.5,17.2,7.215496368038742,1.2,0.38,0.6,0.22,"{'useful_comment_density': 'useful_comment_density percentile: 60.3448275862069(+0.603448275862069)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 96.55172413793103(+0.03448275862068968)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 81.03448275862068(+0.18965517241379318)', 'propagation_cost': 'propagation_cost percentile: 79.3103448275862(+0.20689655172413793)', 'core_size': 'core_size percentile: 82.75862068965517(+0.17241379310344826)'}",LOC,58
572,"['cncf', 'containers', 'security', 'falco', 'ebpf']",falcosecurity/falco,3086,26,Core-Periphery,True,10.3,20.7,25.803,6.9,13.6,0.8425145819831497,2.2,0.86,0.46,0.88,"{'useful_comment_density': 'useful_comment_density percentile: 46.0(+0.46)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 80.0(+0.2)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 32.0(+0.68)', 'propagation_cost': 'propagation_cost percentile: 58.0(+0.42)', 'core_size': 'core_size percentile: 56.0(+0.44)'}",LOC,50
573,"['communication-protocol', 'communication-library', 'iot', 'protocol-specification', 'multi-master', 'open-source', 'arduino', 'attiny85', 'esp8266', 'teensy', 'raspberry-pi', 'windows', 'network-protocol', 'network', 'hc-12', 'internet-of-things', 'linux', 'decentralization', 'privacy', 'cpp']",gioblu/PJON,4234,501,Core-Periphery,True,6.4,12.8,25.016,2.6,34.0,11.832782239017478,2.45,0.93,0.87,0.65,"{'useful_comment_density': 'useful_comment_density percentile: 86.66666666666667(+0.8666666666666667)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 51.666666666666664(+0.48333333333333334)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 83.33333333333333(+0.1666666666666667)', 'propagation_cost': 'propagation_cost percentile: 61.666666666666664(+0.38333333333333336)', 'core_size': 'core_size percentile: 45.0(+0.55)'}",LOC,60
576,[],kylemcdonald/ofxFaceTracker,3274,172,Multi-Core,False,4.3,24.3,24.408,1.4,10.7,5.253512522907758,2.42,1.31,0.33,0.78,"{'useful_comment_density': 'useful_comment_density percentile: 32.6530612244898(+0.326530612244898)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 46.93877551020408(+0.5306122448979592)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 75.51020408163265(+0.2448979591836735)', 'propagation_cost': 'propagation_cost percentile: 53.06122448979592(+0.46938775510204084)', 'core_size': 'core_size percentile: 16.3265306122449(+0.8367346938775511)'}",LOC,49
577,[],happynear/caffe-windows,49925,11986,Hierarchical,False,3.0,63.7,7.364,1.8,22.3,24.008012018027042,3.37,1.78,0.63,0.96,"{'useful_comment_density': 'useful_comment_density percentile: 63.013698630136986(+0.6301369863013698)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 14.383561643835616(+0.8561643835616438)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 89.72602739726027(+0.10273972602739732)', 'propagation_cost': 'propagation_cost percentile: 10.95890410958904(+0.8904109589041096)', 'core_size': 'core_size percentile: 10.95890410958904(+0.8904109589041096)'}",LOC,146
580,"['java', 'jit-compiler', 'openjdk', 'jvm', 'portable']",ReadyTalk/avian,46664,2421,Core-Periphery,True,13.2,29.1,14.533,7.1,3.1,5.188153608777644,2.13,1.14,0.0,0.99,"{'useful_comment_density': 'useful_comment_density percentile: 0.0(+0.0)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 65.98639455782313(+0.3401360544217687)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 35.374149659863946(+0.6462585034013606)', 'propagation_cost': 'propagation_cost percentile: 39.45578231292517(+0.6054421768707483)', 'core_size': 'core_size percentile: 46.25850340136054(+0.5374149659863946)'}",LOC,147
581,[],OpenTTD/OpenTTD,164092,3130,Core-Periphery,True,70.4,70.4,69.59100000000001,12.2,41.0,1.9074665431587159,2.18,0.08,0.9,1.2,"{'useful_comment_density': 'useful_comment_density percentile: 89.81481481481481(+0.8981481481481481)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 75.92592592592592(+0.24074074074074076)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 3.7037037037037037(+0.9629629629629629)', 'propagation_cost': 'propagation_cost percentile: 96.29629629629629(+0.0370370370370371)', 'core_size': 'core_size percentile: 95.37037037037037(+0.046296296296296335)'}",LOC,108
583,[],DeNA/HandlerSocket-Plugin-for-MySQL,4600,297,Core-Periphery,True,6.1,15.2,27.180999999999997,15.2,6.5,6.456521739130435,1.37,0.93,0.16,0.28,"{'useful_comment_density': 'useful_comment_density percentile: 15.942028985507246(+0.15942028985507245)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 98.55072463768116(+0.014492753623188435)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 73.91304347826087(+0.26086956521739124)', 'propagation_cost': 'propagation_cost percentile: 66.66666666666667(+0.33333333333333326)', 'core_size': 'core_size percentile: 40.57971014492754(+0.5942028985507246)'}",LOC,69
585,"['background-subtraction', 'opencv', 'bgs', 'computer-vision', 'foreground-detection', 'pybgs', 'moving-object-detection']",andrewssobral/bgslibrary,24789,3659,Hierarchical,False,2.4,27.5,5.524,1.6,24.2,14.760579289200857,3.45,1.87,0.57,1.01,"{'useful_comment_density': 'useful_comment_density percentile: 56.8(+0.568)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 18.8(+0.812)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 80.0(+0.2)', 'propagation_cost': 'propagation_cost percentile: 5.6(+0.9440000000000001)', 'core_size': 'core_size percentile: 7.6(+0.924)'}",LOC,125
586,"['equalizer', 'osx', 'audio-effect', 'audio-applications']",nodeful/eqMac2,1772,120,Core-Periphery,True,6.2,50.0,5.664,0.0,19.1,6.772009029345373,3.26,1.78,0.59,0.89,"{'useful_comment_density': 'useful_comment_density percentile: 59.375(+0.59375)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 29.6875(+0.703125)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 81.25(+0.1875)', 'propagation_cost': 'propagation_cost percentile: 0.0(+1.0)', 'core_size': 'core_size percentile: 21.875(+0.78125)'}",LOC,32
587,"['cgal', 'c-plus-plus', 'geometry', 'algorithms', 'library', 'cpp', 'template-library']",CGAL/cgal,821446,134679,Core-Periphery,True,35.5,45.6,32.055,5.8,29.5,16.395356481132055,2.79,0.79,0.69,1.31,"{'useful_comment_density': 'useful_comment_density percentile: 68.96551724137932(+0.6896551724137931)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 10.344827586206897(+0.896551724137931)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 58.62068965517241(+0.41379310344827586)', 'propagation_cost': 'propagation_cost percentile: 58.62068965517241(+0.41379310344827586)', 'core_size': 'core_size percentile: 62.06896551724138(+0.3793103448275862)'}",LOC,29
589,"['mkl-dnn', 'deep-learning', 'deep-neural-networks', 'c-plus-plus', 'intel-architecture', 'xeon', 'xeon-phi', 'atom', 'core', 'simd', 'avx2', 'avx512', 'avx512-vnni', 'performance', 'sse41', 'avx', 'intel-processor-graphics', 'intel-tbb', 'openmp', 'dnnl']",intel/mkl-dnn,98711,16125,Core-Periphery,True,10.0,21.7,20.748,10.2,12.9,16.335565438502293,1.95,1.2,0.25,0.5,"{'useful_comment_density': 'useful_comment_density percentile: 25.0(+0.25)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 68.33333333333333(+0.3166666666666667)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 81.66666666666667(+0.1833333333333333)', 'propagation_cost': 'propagation_cost percentile: 48.333333333333336(+0.5166666666666666)', 'core_size': 'core_size percentile: 31.666666666666668(+0.6833333333333332)'}",LOC,120
590,[],x64dbg/GleeBug,5093,188,Core-Periphery,True,14.3,34.7,23.115,4.1,21.3,3.691341056351855,2.28,0.79,0.69,0.8,"{'useful_comment_density': 'useful_comment_density percentile: 69.33333333333333(+0.6933333333333332)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 61.333333333333336(+0.38666666666666666)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 58.666666666666664(+0.41333333333333333)', 'propagation_cost': 'propagation_cost percentile: 53.333333333333336(+0.4666666666666666)', 'core_size': 'core_size percentile: 68.0(+0.32)'}",LOC,75
591,"['quantitative-trading', 'low-latency', 'hft', 'ctp', 'xtp', 'abc']",taurusai/kungfu,17470,3096,Hierarchical,False,3.7,16.7,17.215,3.7,84.6,17.72180881511162,2.97,1.31,1.0,0.66,"{'useful_comment_density': 'useful_comment_density percentile: 100.0(+1.0)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 45.283018867924525(+0.5471698113207547)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 88.67924528301887(+0.11320754716981128)', 'propagation_cost': 'propagation_cost percentile: 46.22641509433962(+0.5377358490566038)', 'core_size': 'core_size percentile: 22.641509433962263(+0.7735849056603774)'}",LOC,106
594,[],Tencent/phxrpc,6303,184,Hierarchical,False,2.6,21.6,10.434000000000001,1.7,2.9,2.919244804061558,2.93,1.68,0.06,1.19,"{'useful_comment_density': 'useful_comment_density percentile: 6.25(+0.0625)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 36.25(+0.6375)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 45.0(+0.55)', 'propagation_cost': 'propagation_cost percentile: 18.75(+0.8125)', 'core_size': 'core_size percentile: 13.75(+0.8625)'}",LOC,80
