,topics,project_name,useful_lines_of_code_(uloc),duplicate_uloc,architecture_type,core,core_size,central_size,propagation_cost,percent_files_overly_complex,useful_comment_density,percent_duplicate_uloc,overall_score,architecture_score,clarity_score,complexity_score,explanation,benchmark_selection,benchmark_count
837,[],AnderWeb/discreteSeekBar,1431,26,Core-Periphery,True,14.3,50.0,31.122,7.1,20.8,1.8169112508735148,1.97,0.61,0.77,0.59,"{'useful_comment_density': 'useful_comment_density percentile: 77.20588235294117(+0.7720588235294117)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 88.97058823529412(+0.11029411764705883)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 52.205882352941174(+0.47794117647058826)', 'propagation_cost': 'propagation_cost percentile: 76.47058823529412(+0.23529411764705885)', 'core_size': 'core_size percentile: 62.86764705882353(+0.3713235294117647)'}",LOC,136
838,"['reliable', 'flexible', 'fast', 'powerful', 'filedownloader']",lingochamp/okdownload,19803,374,Core-Periphery,True,15.8,12.9,19.652,8.9,9.6,1.8886027369590466,1.86,0.64,0.27,0.95,"{'useful_comment_density': 'useful_comment_density percentile: 27.073170731707318(+0.2707317073170732)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 91.21951219512195(+0.0878048780487805)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 13.658536585365853(+0.8634146341463415)', 'propagation_cost': 'propagation_cost percentile: 64.39024390243902(+0.35609756097560974)', 'core_size': 'core_size percentile: 71.21951219512195(+0.2878048780487805)'}",LOC,205
839,[],mcharmas/android-parcelable-intellij-plugin,1460,0,Core-Periphery,True,6.0,62.0,9.48,0.0,3.8,0.0,3.34,1.69,0.18,1.47,"{'useful_comment_density': 'useful_comment_density percentile: 18.181818181818183(+0.18181818181818182)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 33.56643356643357(+0.6643356643356643)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 19.58041958041958(+0.8041958041958043)', 'propagation_cost': 'propagation_cost percentile: 6.293706293706293(+0.9370629370629371)', 'core_size': 'core_size percentile: 24.475524475524477(+0.7552447552447552)'}",LOC,143
840,"['ble', 'bluetooth-low-energy', 'bluetooth-le', 'android-bluetooth', 'rxjava', 'rxjava2']",Polidea/RxAndroidBle,9007,94,Core-Periphery,True,19.6,27.4,31.421999999999997,1.1,17.6,1.043632730098812,2.61,0.43,0.58,1.6,"{'useful_comment_density': 'useful_comment_density percentile: 58.24742268041237(+0.5824742268041238)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 30.412371134020617(+0.6958762886597938)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 9.278350515463918(+0.9072164948453608)', 'propagation_cost': 'propagation_cost percentile: 82.47422680412372(+0.17525773195876282)', 'core_size': 'core_size percentile: 74.22680412371135(+0.2577319587628865)'}",LOC,194
844,"['recommender-systems', 'recommendation-algorithms', 'collaborative-filtering', 'matrix-factorization', 'tensor-factorization', 'probabilistic-graphical-models', 'recommender', 'systems', 'factorization', 'matrix', 'tensor', 'collaborative', 'filtering', 'sparse', 'java']",guoguibing/librec,25935,1461,Hierarchical,False,1.5,51.8,12.565999999999999,2.5,32.5,5.633314054366686,3.34,1.39,0.88,1.07,"{'useful_comment_density': 'useful_comment_density percentile: 87.84530386740332(+0.8784530386740331)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 41.43646408839779(+0.585635359116022)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 51.38121546961326(+0.4861878453038674)', 'propagation_cost': 'propagation_cost percentile: 45.30386740331492(+0.5469613259668509)', 'core_size': 'core_size percentile: 15.469613259668508(+0.845303867403315)'}",LOC,181
848,[],TheFinestArtist/FinestWebView-Android,2026,130,Hierarchical,False,0.0,69.2,17.750999999999998,15.4,5.2,6.416584402764067,2.03,1.58,0.21,0.24,"{'useful_comment_density': 'useful_comment_density percentile: 20.786516853932586(+0.20786516853932585)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 97.75280898876404(+0.022471910112359553)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 78.08988764044943(+0.21910112359550568)', 'propagation_cost': 'propagation_cost percentile: 36.51685393258427(+0.6348314606741573)', 'core_size': 'core_size percentile: 5.056179775280899(+0.949438202247191)'}",LOC,178
849,"['android', 'internet-connection', 'network-connection', 'network-monitoring', 'wifi', 'network', 'internet', 'rxjava', 'rxjava2', 'rxandroid', 'rxandroid2']",pwittchen/ReactiveNetwork,1767,46,Core-Periphery,True,23.1,23.1,31.656999999999996,0.0,25.6,2.6032823995472554,2.3,0.36,0.83,1.11,"{'useful_comment_density': 'useful_comment_density percentile: 82.6470588235294(+0.8264705882352941)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 32.94117647058823(+0.6705882352941177)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 55.88235294117647(+0.4411764705882353)', 'propagation_cost': 'propagation_cost percentile: 78.82352941176471(+0.2117647058823529)', 'core_size': 'core_size percentile: 85.29411764705883(+0.14705882352941174)'}",LOC,170
850,[],cSploit/android,16526,305,Core-Periphery,True,30.2,30.2,38.544000000000004,3.5,4.4,1.8455766670700715,1.58,0.24,0.12,1.22,"{'useful_comment_density': 'useful_comment_density percentile: 11.502347417840376(+0.11502347417840376)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 63.6150234741784(+0.363849765258216)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 14.553990610328638(+0.8544600938967136)', 'propagation_cost': 'propagation_cost percentile: 90.14084507042253(+0.09859154929577471)', 'core_size': 'core_size percentile: 85.68075117370893(+0.14319248826291073)'}",LOC,213
851,"['sofa-rpc', 'sofastack', 'rpc-framework', 'protobuf', 'hessian', 'sofa-bolt', 'http2', 'restful']",alipay/sofa-rpc,51411,5178,Hierarchical,False,3.0,19.1,6.27,1.6,20.2,10.071774522962013,3.35,1.5,0.76,1.09,"{'useful_comment_density': 'useful_comment_density percentile: 75.57251908396947(+0.7557251908396947)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 15.267175572519085(+0.8473282442748092)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 75.57251908396947(+0.24427480916030533)', 'propagation_cost': 'propagation_cost percentile: 24.427480916030536(+0.7557251908396947)', 'core_size': 'core_size percentile: 25.19083969465649(+0.7480916030534351)'}",LOC,131
852,"['citypicker', 'wheelview', 'city', 'province', 'district', 'area']",crazyandcoder/citypicker,4122,250,Core-Periphery,True,6.7,28.0,6.132999999999999,4.0,21.5,6.06501698204755,2.82,1.55,0.66,0.61,"{'useful_comment_density': 'useful_comment_density percentile: 66.12903225806451(+0.6612903225806451)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 69.35483870967742(+0.30645161290322576)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 69.89247311827957(+0.3010752688172043)', 'propagation_cost': 'propagation_cost percentile: 4.301075268817204(+0.956989247311828)', 'core_size': 'core_size percentile: 41.12903225806452(+0.5887096774193548)'}",LOC,186
853,[],jackpal/Android-Terminal-Emulator,9508,84,Multi-Core,False,4.4,30.9,16.609,7.4,26.7,0.8834665544804375,3.06,1.17,0.82,1.07,"{'useful_comment_density': 'useful_comment_density percentile: 82.32323232323232(+0.8232323232323232)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 86.86868686868686(+0.13131313131313135)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 6.565656565656566(+0.9343434343434344)', 'propagation_cost': 'propagation_cost percentile: 47.97979797979798(+0.5202020202020202)', 'core_size': 'core_size percentile: 34.84848484848485(+0.6515151515151516)'}",LOC,198
856,[],MikeOrtiz/TouchImageView,1112,0,Hierarchical,False,0.0,77.8,20.988000000000003,11.1,20.2,0.0,3.03,1.48,0.74,0.81,"{'useful_comment_density': 'useful_comment_density percentile: 74.15730337078652(+0.7415730337078652)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 96.62921348314607(+0.033707865168539256)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 22.471910112359552(+0.7752808988764045)', 'propagation_cost': 'propagation_cost percentile: 43.82022471910113(+0.5617977528089887)', 'core_size': 'core_size percentile: 7.865168539325842(+0.9213483146067416)'}",LOC,89
858,[],zzz40500/AndroidSweetSheet,1656,0,Core-Periphery,True,7.7,30.8,20.71,0.0,9.4,0.0,3.0,1.13,0.38,1.49,"{'useful_comment_density': 'useful_comment_density percentile: 38.06818181818182(+0.3806818181818182)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 32.67045454545455(+0.6732954545454546)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 18.46590909090909(+0.8153409090909091)', 'propagation_cost': 'propagation_cost percentile: 47.15909090909091(+0.5284090909090909)', 'core_size': 'core_size percentile: 39.77272727272727(+0.6022727272727273)'}",LOC,176
861,"['lwjgl', 'kotlin', 'opengl', 'opencl', 'openal', 'vulkan', 'bindings', 'java', 'glfw', 'vr', 'opengl-es']",LWJGL/lwjgl3,313520,44584,Core-Periphery,True,10.0,32.9,3.408,6.0,72.8,14.22046440418474,2.84,1.1,1.0,0.74,"{'useful_comment_density': 'useful_comment_density percentile: 100.0(+1.0)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 53.84615384615385(+0.4615384615384615)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 71.7948717948718(+0.28205128205128205)', 'propagation_cost': 'propagation_cost percentile: 17.94871794871795(+0.8205128205128205)', 'core_size': 'core_size percentile: 71.7948717948718(+0.28205128205128205)'}",LOC,39
862,"['java', 'android', 'music-player', 'material-design']",kabouzeid/Phonograph,18509,1728,Core-Periphery,True,55.7,55.7,52.452,5.9,4.2,9.335998703333512,0.52,0.05,0.09,0.38,"{'useful_comment_density': 'useful_comment_density percentile: 9.405940594059405(+0.09405940594059406)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 84.15841584158416(+0.15841584158415842)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 78.21782178217822(+0.2178217821782178)', 'propagation_cost': 'propagation_cost percentile: 97.02970297029702(+0.029702970297029764)', 'core_size': 'core_size percentile: 98.01980198019803(+0.01980198019801975)'}",LOC,202
863,[],kymjs/KJFrameForAndroid,15899,961,Core-Periphery,True,9.1,24.4,15.468,2.0,19.6,6.044405308509969,2.59,0.91,0.67,1.01,"{'useful_comment_density': 'useful_comment_density percentile: 67.27272727272727(+0.6727272727272726)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 40.45454545454545(+0.5954545454545455)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 58.18181818181818(+0.4181818181818182)', 'propagation_cost': 'propagation_cost percentile: 52.72727272727273(+0.4727272727272727)', 'core_size': 'core_size percentile: 55.90909090909091(+0.4409090909090909)'}",LOC,220
864,"['java', 'redis', 'asynchronous', 'reactive', 'redis-sentinel', 'redis-cluster', 'azure-redis-cache', 'aws-elasticache', 'redis-client']",lettuce-io/lettuce-core,61015,1665,Hierarchical,False,1.0,22.1,11.619000000000002,4.4,36.4,2.7288371711874126,3.91,1.61,0.9,1.4,"{'useful_comment_density': 'useful_comment_density percentile: 90.47619047619048(+0.9047619047619048)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 46.82539682539682(+0.5317460317460317)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 13.492063492063492(+0.8650793650793651)', 'propagation_cost': 'propagation_cost percentile: 32.53968253968254(+0.6746031746031746)', 'core_size': 'core_size percentile: 6.746031746031746(+0.9325396825396826)'}",LOC,126
865,"['java', 'gis', 'lidar', 'lidar-point-cloud', '3d', 'simulation', 'jmonkeyengine', 'interactive-visualizations', 'visualization']",spotify/helios,5860,146,Core-Periphery,True,11.2,23.8,21.25,1.2,16.0,2.4914675767918086,2.66,0.83,0.54,1.29,"{'useful_comment_density': 'useful_comment_density percentile: 53.84615384615385(+0.5384615384615384)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 34.065934065934066(+0.6593406593406592)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 37.362637362637365(+0.6263736263736264)', 'propagation_cost': 'propagation_cost percentile: 58.79120879120879(+0.4120879120879121)', 'core_size': 'core_size percentile: 58.24175824175824(+0.4175824175824176)'}",LOC,182
867,"['nutz', 'java', 'orm', 'javaee', 'aop', 'ioc', 'micro-framework']",nutzam/nutz,76562,1542,Core-Periphery,True,13.2,34.9,16.009,2.7,25.4,2.0140539693320445,3.5,0.99,0.76,1.75,"{'useful_comment_density': 'useful_comment_density percentile: 76.19047619047619(+0.7619047619047619)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 20.476190476190474(+0.7952380952380952)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 4.761904761904762(+0.9523809523809524)', 'propagation_cost': 'propagation_cost percentile: 48.57142857142857(+0.5142857142857143)', 'core_size': 'core_size percentile: 52.38095238095238(+0.4761904761904762)'}",LOC,105
868,"['spring-cloud', 'spring-boot', 'microservice', 'microservices', 'docker', 'mybatis', 'eureka', 'hystrix', 'turbine', 'zipkin', 'try-confirm-cancel', 'tcc', 'spring-cloud-sleuth', 'spring-cloud-netflix', 'spring-boot-admin', 'event-driven', 'distributed-transaction', 'transaction']",prontera/spring-cloud-rest-tcc,5343,715,Hierarchical,False,1.9,31.3,3.0210000000000004,0.0,9.2,13.381995133819952,3.19,1.92,0.29,0.98,"{'useful_comment_density': 'useful_comment_density percentile: 28.877005347593585(+0.2887700534759359)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 12.032085561497325(+0.8796791443850267)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 90.37433155080214(+0.0962566844919786)', 'propagation_cost': 'propagation_cost percentile: 3.2085561497326203(+0.9679144385026739)', 'core_size': 'core_size percentile: 5.080213903743315(+0.9491978609625669)'}",LOC,187
870,"['layoutmanager', 'card', 'cards', 'itemtouchhelper', 'flow-layout', 'swipeable']",mcxtzhang/ZLayoutManager,1171,80,Core-Periphery,True,10.0,45.0,14.5,0.0,25.9,6.831767719897523,3.06,1.31,0.87,0.88,"{'useful_comment_density': 'useful_comment_density percentile: 86.5979381443299(+0.865979381443299)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 34.5360824742268(+0.654639175257732)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 77.31958762886597(+0.22680412371134026)', 'propagation_cost': 'propagation_cost percentile: 16.49484536082474(+0.8350515463917526)', 'core_size': 'core_size percentile: 52.06185567010309(+0.4793814432989691)'}",LOC,97
871,"['material-design', 'android-library', 'stepper']",fython/MaterialStepperView,1022,26,Hierarchical,False,0.0,58.8,16.262999999999998,5.9,24.0,2.5440313111545985,3.05,1.67,0.85,0.53,"{'useful_comment_density': 'useful_comment_density percentile: 85.29411764705883(+0.8529411764705883)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 88.23529411764706(+0.11764705882352942)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 58.8235294117647(+0.411764705882353)', 'propagation_cost': 'propagation_cost percentile: 25.0(+0.75)', 'core_size': 'core_size percentile: 8.088235294117647(+0.9191176470588235)'}",LOC,68
872,"['javiewer', 'java', 'android', 'jav']",SplashCodes/JAViewer,4943,84,Core-Periphery,True,47.9,47.9,47.663999999999994,1.4,14.9,1.6993728504956502,1.89,0.1,0.49,1.3,"{'useful_comment_density': 'useful_comment_density percentile: 49.21465968586387(+0.4921465968586387)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 40.83769633507853(+0.5916230366492147)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 29.319371727748692(+0.7068062827225131)', 'propagation_cost': 'propagation_cost percentile: 93.717277486911(+0.06282722513088998)', 'core_size': 'core_size percentile: 96.33507853403141(+0.036649214659685896)'}",LOC,191
874,"['jupyter', 'java', 'groovy', 'clojure', 'scala', 'notebook', 'sql', 'kotlin']",twosigma/beakerx,61600,3250,Core-Periphery,True,17.5,27.3,21.73,1.6,9.5,5.275974025974025,2.49,0.82,0.24,1.43,"{'useful_comment_density': 'useful_comment_density percentile: 24.409448818897637(+0.24409448818897636)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 12.598425196850394(+0.874015748031496)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 44.09448818897638(+0.5590551181102362)', 'propagation_cost': 'propagation_cost percentile: 62.20472440944882(+0.3779527559055118)', 'core_size': 'core_size percentile: 55.90551181102362(+0.4409448818897638)'}",LOC,127
876,"['code-analysis', 'code-quality', 'static-analysis', 'static-code-analysis', 'linter', 'java', 'apex', 'plsql', 'swift']",pmd/pmd,91671,5620,Multi-Core,False,4.3,20.3,8.699,2.1,18.9,6.130619279815863,3.49,1.44,0.59,1.46,"{'useful_comment_density': 'useful_comment_density percentile: 58.888888888888886(+0.5888888888888889)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 8.88888888888889(+0.9111111111111111)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 45.55555555555556(+0.5444444444444444)', 'propagation_cost': 'propagation_cost percentile: 27.77777777777778(+0.7222222222222223)', 'core_size': 'core_size percentile: 27.77777777777778(+0.7222222222222223)'}",LOC,90
